dirname,filename,filename_abb,state_id,state_name,district_id,district_name
~/iec/pc01/district_handbooks/,DH_27_2001_BUL.pdf,BUL,27,maharashtra,4,buldana
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_BUL_EB.pdf,BUL_EB,27,maharashtra,4,buldana
~/iec/pc01/district_handbooks/,DH_27_2001_CHA.pdf,CHA,27,maharashtra,13,chandrapur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_CHA_EB.pdf,CHA_EB,27,maharashtra,13,chandrapur
~/iec/pc01/district_handbooks/,DH_27_2001_DHU.pdf,DHU,27,maharashtra,2,dhule
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_DHU_EB.pdf,DHU_EB,27,maharashtra,2,dhule
~/iec/pc01/district_handbooks/,DH_27_2001_GAD.pdf,GAD,27,maharashtra,12,gadchiroli
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_GAD_EB.pdf,GAD_EB,27,maharashtra,12,gadchiroli
~/iec/pc01/district_handbooks/,DH_27_2001_GON.pdf,GON,27,maharashtra,11,gondiya
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_GON_EB.pdf,GON_EB,27,maharashtra,11,gondiya
~/iec/pc01/district_handbooks/,DH_27_2001_HIN.pdf,HIN,27,maharashtra,16,hingoli
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_HIN_EB.pdf,HIN_EB,27,maharashtra,16,hingoli
~/iec/pc01/district_handbooks/,DH_27_2001_JAL.pdf,JAL,27,maharashtra,3,jalgaon
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_JAL_EB.pdf,JAL_EB,27,maharashtra,3,jalgaon
~/iec/pc01/district_handbooks/,DH_27_2001_JLN.pdf,JLN,27,maharashtra,18,jalna
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_JLN_EB.pdf,JLN_EB,27,maharashtra,18,jalna
~/iec/pc01/district_handbooks/,DH_27_2001_KOL.pdf,KOL,27,maharashtra,34,kolhapur
~/iec/pc01/district_handbooks/,DH_27_2001_LAT.pdf,LAT,27,maharashtra,28,latur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_LAT_EB.pdf,LAT_EB,27,maharashtra,28,latur
~/iec/pc01/district_handbooks/,DH_27_2001_MUM.pdf,MUM,27,maharashtra,23,mumbai
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_MUM_EB.pdf,MUM_EB,27,maharashtra,23,mumbai
~/iec/pc01/district_handbooks/,DH_27_2001_NAD.pdf,NAD,27,maharashtra,15,nanded
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_NAD_EB.pdf,NAD_EB,27,maharashtra,15,nanded
~/iec/pc01/district_handbooks/,DH_27_2001_NAG.pdf,NAG,27,maharashtra,9,nagpur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_NAG_EB.pdf,NAG_EB,27,maharashtra,9,nagpur
~/iec/pc01/district_handbooks/,DH_27_2001_NAN.pdf,NAN,27,maharashtra,1,nandurbar
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_NAN_EB.pdf,NAN_EB,27,maharashtra,1,nandurbar
~/iec/pc01/district_handbooks/,DH_27_2001_NAS.pdf,NAS,27,maharashtra,20,nashik
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_NAS_EB.pdf,NAS_EB,27,maharashtra,20,nashik
~/iec/pc01/district_handbooks/,DH_27_2001_OSM.pdf,OSM,27,maharashtra,29,osmanabad
~/iec/pc01/district_handbooks/,DH_27_2001_PAR.pdf,PAR,27,maharashtra,17,parbhani
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_PAR_EB.pdf,PAR_EB,27,maharashtra,17,parbhani
~/iec/pc01/district_handbooks/,DH_27_2001_PUN.pdf,PUN,27,maharashtra,25,pune
~/iec/pc01/district_handbooks/,DH_27_2001_RAI.pdf,RAI,27,maharashtra,24,raigarh
~/iec/pc01/district_handbooks/,DH_27_2001_RAT.pdf,RAT,27,maharashtra,32,ratnagiri
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_RAT_EB.pdf,RAT_EB,27,maharashtra,32,ratnagiri
~/iec/pc01/district_handbooks/,DH_27_2001_SAN.pdf,SAN,27,maharashtra,35,sangli
~/iec/pc01/district_handbooks/,DH_27_2001_SAT.pdf,SAT,27,maharashtra,31,satara
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_SAT_EB.pdf,SAT_EB,27,maharashtra,31,satara
~/iec/pc01/district_handbooks/,DH_27_2001_SIN.pdf,SIN,27,maharashtra,33,sindhudurg
~/iec/pc01/district_handbooks/,DH_27_2001_SOL.pdf,SOL,27,maharashtra,30,solapur
~/iec/pc01/district_handbooks/,DH_27_2001_SUB.pdf,SUB,27,maharashtra,22,mumbai suburban
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_SUB_EB.pdf,SUB_EB,27,maharashtra,22,mumbai suburban
~/iec/pc01/district_handbooks/,DH_27_2001_THA.pdf,THA,27,maharashtra,21,thane
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_THA_EB.pdf,THA_EB,27,maharashtra,21,thane
~/iec/pc01/district_handbooks/,DH_27_2001_WAR.pdf,WAR,27,maharashtra,8,wardha
~/iec/pc01/district_handbooks/,DH_27_2001_WAS.pdf,WAS,27,maharashtra,6,washim
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_WAS_EB.pdf,WAS_EB,27,maharashtra,6,washim
~/iec/pc01/district_handbooks/,DH_27_2001_YAV.pdf,YAV,27,maharashtra,14,yavatmal
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_YAV_EB.pdf,YAV_EB,27,maharashtra,14,yavatmal
~/iec/pc01/district_handbooks/,DH_28_2001_ADI.pdf,ADI,28,andhra pradesh,1,adilabad
~/iec/pc01/district_handbooks//eb_table_extracts,DH_28_2001_ADI_EB.pdf,ADI_EB,28,andhra pradesh,1,adilabad
~/iec/pc01/district_handbooks/,DH_28_2001_ANA.pdf,ANA,28,andhra pradesh,22,anantapur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_28_2001_ANA_EB.pdf,ANA_EB,28,andhra pradesh,22,anantapur
~/iec/pc01/district_handbooks/,DH_28_2001_CHI.pdf,CHI,28,andhra pradesh,23,chittoor
~/iec/pc01/district_handbooks//eb_table_extracts,DH_28_2001_CHI_EB.pdf,CHI_EB,28,andhra pradesh,23,chittoor
~/iec/pc01/district_handbooks/,DH_28_2001_EGOD.pdf,EGOD,28,andhra pradesh,14,east godavari
~/iec/pc01/district_handbooks//eb_table_extracts,DH_28_2001_EGOD_EB.pdf,EGOD_EB,28,andhra pradesh,14,east godavari
~/iec/pc01/district_handbooks/,DH_28_2001_GUN.pdf,GUN,28,andhra pradesh,17,guntur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_28_2001_GUN_EB.pdf,GUN_EB,28,andhra pradesh,17,guntur
~/iec/pc01/district_handbooks/,DH_28_2001_HYD.pdf,HYD,28,andhra pradesh,5,hyderabad
~/iec/pc01/district_handbooks//eb_table_extracts,DH_28_2001_HYD_EB.pdf,HYD_EB,28,andhra pradesh,5,hyderabad
~/iec/pc01/district_handbooks/,DH_28_2001_KAR.pdf,KAR,28,andhra pradesh,3,karimnagar
~/iec/pc01/district_handbooks//eb_table_extracts,DH_28_2001_KAR_EB.pdf,KAR_EB,28,andhra pradesh,3,karimnagar
~/iec/pc01/district_handbooks/,DH_28_2001_KHA.pdf,KHA,28,andhra pradesh,10,khammam
~/iec/pc01/district_handbooks//eb_table_extracts,DH_28_2001_KHA_EB.pdf,KHA_EB,28,andhra pradesh,10,khammam
~/iec/pc01/district_handbooks/,DH_28_2001_KRI.pdf,KRI,28,andhra pradesh,16,krishna
~/iec/pc01/district_handbooks//eb_table_extracts,DH_28_2001_KRI_EB.pdf,KRI_EB,28,andhra pradesh,16,krishna
~/iec/pc01/district_handbooks/,DH_28_2001_KUR.pdf,KUR,28,andhra pradesh,21,kurnool
~/iec/pc01/district_handbooks//eb_table_extracts,DH_28_2001_KUR_EB.pdf,KUR_EB,28,andhra pradesh,21,kurnool
~/iec/pc01/district_handbooks/,DH_28_2001_MAH.pdf,MAH,28,andhra pradesh,7,mahbubnagar
~/iec/pc01/district_handbooks//eb_table_extracts,DH_28_2001_MAH_EB.pdf,MAH_EB,28,andhra pradesh,7,mahbubnagar
~/iec/pc01/district_handbooks/,DH_28_2001_MED.pdf,MED,28,andhra pradesh,4,medak
~/iec/pc01/district_handbooks//eb_table_extracts,DH_28_2001_MED_EB.pdf,MED_EB,28,andhra pradesh,4,medak
~/iec/pc01/district_handbooks/,DH_28_2001_NAL.pdf,NAL,28,andhra pradesh,8,nalgonda
~/iec/pc01/district_handbooks//eb_table_extracts,DH_28_2001_NAL_EB.pdf,NAL_EB,28,andhra pradesh,8,nalgonda
~/iec/pc01/district_handbooks/,DH_28_2001_NIZ.pdf,NIZ,28,andhra pradesh,2,nizamabad
~/iec/pc01/district_handbooks//eb_table_extracts,DH_28_2001_NIZ_EB.pdf,NIZ_EB,28,andhra pradesh,2,nizamabad
~/iec/pc01/district_handbooks/,DH_28_2001_POT.pdf,POT,28,andhra pradesh,19,nellore
~/iec/pc01/district_handbooks//eb_table_extracts,DH_28_2001_POT_EB.pdf,POT_EB,28,andhra pradesh,19,nellore
~/iec/pc01/district_handbooks/,DH_28_2001_PRA.pdf,PRA,28,andhra pradesh,18,prakasam
~/iec/pc01/district_handbooks/,DH_28_2001_RAN.pdf,RAN,28,andhra pradesh,6,rangareddi
~/iec/pc01/district_handbooks//eb_table_extracts,DH_28_2001_RAN_EB.pdf,RAN_EB,28,andhra pradesh,6,rangareddi
~/iec/pc01/district_handbooks/,DH_28_2001_SRI.pdf,SRI,28,andhra pradesh,11,srikakulam
~/iec/pc01/district_handbooks//eb_table_extracts,DH_28_2001_SRI_EB.pdf,SRI_EB,28,andhra pradesh,11,srikakulam
~/iec/pc01/district_handbooks/,DH_28_2001_VIS.pdf,VIS,28,andhra pradesh,13,visakhapatnam
~/iec/pc01/district_handbooks//eb_table_extracts,DH_28_2001_VIS_EB.pdf,VIS_EB,28,andhra pradesh,13,visakhapatnam
~/iec/pc01/district_handbooks/,DH_28_2001_VIZ.pdf,VIZ,28,andhra pradesh,12,vizianagaram
~/iec/pc01/district_handbooks//eb_table_extracts,DH_28_2001_VIZ_EB.pdf,VIZ_EB,28,andhra pradesh,12,vizianagaram
~/iec/pc01/district_handbooks/,DH_28_2001_WAR.pdf,WAR,28,andhra pradesh,9,warangal
~/iec/pc01/district_handbooks//eb_table_extracts,DH_28_2001_WAR_EB.pdf,WAR_EB,28,andhra pradesh,9,warangal
~/iec/pc01/district_handbooks/,DH_28_2001_WGOD.pdf,WGOD,28,andhra pradesh,15,west godavari
~/iec/pc01/district_handbooks//eb_table_extracts,DH_28_2001_WGOD_EB.pdf,WGOD_EB,28,andhra pradesh,15,west godavari
~/iec/pc01/district_handbooks/,DH_28_2001_YSR.pdf,YSR,28,andhra pradesh,20,cuddapah
~/iec/pc01/district_handbooks//eb_table_extracts,DH_28_2001_YSR_EB.pdf,YSR_EB,28,andhra pradesh,20,cuddapah
~/iec/pc01/district_handbooks/,DH_29_2001_BAG.pdf,BAG,29,karnataka,2,bagalkot
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_BAG_EB.pdf,BAG_EB,29,karnataka,2,bagalkot
~/iec/pc01/district_handbooks/,DH_29_2001_BAN.pdf,BAN,29,karnataka,20,bangalore
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_BAN_EB.pdf,BAN_EB,29,karnataka,20,bangalore
~/iec/pc01/district_handbooks/,DH_29_2001_BANR.pdf,BANR,29,karnataka,21,bangalore rural
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_BANR_EB.pdf,BANR_EB,29,karnataka,21,bangalore rural
~/iec/pc01/district_handbooks/,DH_29_2001_BEL.pdf,BEL,29,karnataka,1,belgaum
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_BEL_EB.pdf,BEL_EB,29,karnataka,1,belgaum
~/iec/pc01/district_handbooks/,DH_29_2001_BID.pdf,BID,29,karnataka,5,bidar
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_BID_EB.pdf,BID_EB,29,karnataka,5,bidar
~/iec/pc01/district_handbooks/,DH_29_2001_BLR.pdf,BLR,29,karnataka,12,bellary
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_BLR_EB.pdf,BLR_EB,29,karnataka,12,bellary
~/iec/pc01/district_handbooks/,DH_29_2001_CHA.pdf,CHA,29,karnataka,27,chamarajanagar
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_CHA_EB.pdf,CHA_EB,29,karnataka,27,chamarajanagar
~/iec/pc01/district_handbooks/,DH_29_2001_CHI.pdf,CHI,29,karnataka,13,chitradurga
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_CHI_EB.pdf,CHI_EB,29,karnataka,13,chitradurga
~/iec/pc01/district_handbooks/,DH_29_2001_CHM.pdf,CHM,29,karnataka,17,chikmagalur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_CHM_EB.pdf,CHM_EB,29,karnataka,17,chikmagalur
~/iec/pc01/district_handbooks/,DH_29_2001_DAV.pdf,DAV,29,karnataka,14,davanagere
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_DAV_EB.pdf,DAV_EB,29,karnataka,14,davanagere
~/iec/pc01/district_handbooks/,DH_29_2001_DHA.pdf,DHA,29,karnataka,9,dharwad
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_DHA_EB.pdf,DHA_EB,29,karnataka,9,dharwad
~/iec/pc01/district_handbooks/,DH_29_2001_DKAN.pdf,DKAN,29,karnataka,24,dakshina kannada
~/iec/pc01/district_handbooks/,DH_29_2001_GAD.pdf,GAD,29,karnataka,8,gadag
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_GAD_EB.pdf,GAD_EB,29,karnataka,8,gadag
~/iec/pc01/district_handbooks/,DH_29_2001_GUL.pdf,GUL,29,karnataka,4,gulbarga
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_GUL_EB.pdf,GUL_EB,29,karnataka,4,gulbarga
~/iec/pc01/district_handbooks/,DH_29_2001_HAS.pdf,HAS,29,karnataka,23,hassan
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_HAS_EB.pdf,HAS_EB,29,karnataka,23,hassan
~/iec/pc01/district_handbooks/,DH_29_2001_HAV.pdf,HAV,29,karnataka,11,haveri
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_HAV_EB.pdf,HAV_EB,29,karnataka,11,haveri
~/iec/pc01/district_handbooks/,DH_29_2001_KOD.pdf,KOD,29,karnataka,25,kodagu
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_KOD_EB.pdf,KOD_EB,29,karnataka,25,kodagu
~/iec/pc01/district_handbooks/,DH_29_2001_KOL.pdf,KOL,29,karnataka,19,kolar
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_KOL_EB.pdf,KOL_EB,29,karnataka,19,kolar
~/iec/pc01/district_handbooks/,DH_29_2001_KOP.pdf,KOP,29,karnataka,7,koppal
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_KOP_EB.pdf,KOP_EB,29,karnataka,7,koppal
~/iec/pc01/district_handbooks/,DH_29_2001_MAN.pdf,MAN,29,karnataka,22,mandya
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_MAN_EB.pdf,MAN_EB,29,karnataka,22,mandya
~/iec/pc01/district_handbooks/,DH_29_2001_MYS.pdf,MYS,29,karnataka,26,mysore
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_MYS_EB.pdf,MYS_EB,29,karnataka,26,mysore
~/iec/pc01/district_handbooks/,DH_29_2001_RAI.pdf,RAI,29,karnataka,6,raichur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_RAI_EB.pdf,RAI_EB,29,karnataka,6,raichur
~/iec/pc01/district_handbooks/,DH_29_2001_SHI.pdf,SHI,29,karnataka,15,shimoga
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_SHI_EB.pdf,SHI_EB,29,karnataka,15,shimoga
~/iec/pc01/district_handbooks/,DH_29_2001_TUM.pdf,TUM,29,karnataka,18,tumkur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_TUM_EB.pdf,TUM_EB,29,karnataka,18,tumkur
~/iec/pc01/district_handbooks/,DH_29_2001_UDU.pdf,UDU,29,karnataka,16,udupi
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_UDU_EB.pdf,UDU_EB,29,karnataka,16,udupi
~/iec/pc01/district_handbooks/,DH_29_2001_UKAN.pdf,UKAN,29,karnataka,10,uttara kannada
~/iec/pc01/district_handbooks//eb_table_extracts,DH_29_2001_UKAN_EB.pdf,UKAN_EB,29,karnataka,10,uttara kannada
~/iec/pc01/district_handbooks/,DH_30_2001_NGOA.pdf,NGOA,30,goa,1,north goa
~/iec/pc01/district_handbooks//eb_table_extracts,DH_30_2001_NGOA_EB.pdf,NGOA_EB,30,goa,1,north goa
~/iec/pc01/district_handbooks/,DH_30_2001_SGOA.pdf,SGOA,30,goa,2,south goa
~/iec/pc01/district_handbooks//eb_table_extracts,DH_30_2001_SGOA_EB.pdf,SGOA_EB,30,goa,2,south goa
~/iec/pc01/district_handbooks/,DH_31_2001_LAK.pdf,LAK,31,lakshadweep,1,lakshadweep
~/iec/pc01/district_handbooks//eb_table_extracts,DH_31_2001_LAK_EB.pdf,LAK_EB,31,lakshadweep,1,lakshadweep
~/iec/pc01/district_handbooks/,DH_33_2001_ARI.pdf,ARI,33,tamil nadu,17,ariyalur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_ARI_EB.pdf,ARI_EB,33,tamil nadu,17,ariyalur
~/iec/pc01/district_handbooks/,DH_33_2001_CHE.pdf,CHE,33,tamil nadu,2,chennai
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_CHE_EB.pdf,CHE_EB,33,tamil nadu,2,chennai
~/iec/pc01/district_handbooks/,DH_33_2001_COI.pdf,COI,33,tamil nadu,12,coimbatore
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_COI_EB.pdf,COI_EB,33,tamil nadu,12,coimbatore
~/iec/pc01/district_handbooks/,DH_33_2001_CUD.pdf,CUD,33,tamil nadu,18,cuddalore
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_CUD_EB.pdf,CUD_EB,33,tamil nadu,18,cuddalore
~/iec/pc01/district_handbooks/,DH_33_2001_DHA.pdf,DHA,33,tamil nadu,5,dharmapuri
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_DHA_EB.pdf,DHA_EB,33,tamil nadu,5,dharmapuri
~/iec/pc01/district_handbooks/,DH_33_2001_DIN.pdf,DIN,33,tamil nadu,13,dindigul
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_DIN_EB.pdf,DIN_EB,33,tamil nadu,13,dindigul
~/iec/pc01/district_handbooks/,DH_33_2001_ERO.pdf,ERO,33,tamil nadu,10,erode
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_ERO_EB.pdf,ERO_EB,33,tamil nadu,10,erode
~/iec/pc01/district_handbooks/,DH_33_2001_KAN.pdf,KAN,33,tamil nadu,30,kanniyakumari
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_KAN_EB.pdf,KAN_EB,33,tamil nadu,3,kancheepuram
~/iec/pc01/district_handbooks/,DH_33_2001_KAR.pdf,KAR,33,tamil nadu,14,karur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_KAR_EB.pdf,KAR_EB,33,tamil nadu,14,karur
~/iec/pc01/district_handbooks/,DH_33_2001_KKU.pdf,KKU,33,tamil nadu,30,kanniyakumari
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_KKU_EB.pdf,KKU_EB,33,tamil nadu,30,kanniyakumari
~/iec/pc01/district_handbooks/,DH_33_2001_MAD.pdf,MAD,33,tamil nadu,24,madurai
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_MAD_EB.pdf,MAD_EB,33,tamil nadu,24,madurai
~/iec/pc01/district_handbooks/,DH_33_2001_NAG.pdf,NAG,33,tamil nadu,19,nagapattinam
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_NAG_EB.pdf,NAG_EB,33,tamil nadu,19,nagapattinam
~/iec/pc01/district_handbooks/,DH_33_2001_NAM.pdf,NAM,33,tamil nadu,9,namakkal
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_NAM_EB.pdf,NAM_EB,33,tamil nadu,9,namakkal
~/iec/pc01/district_handbooks/,DH_33_2001_NIL.pdf,NIL,33,tamil nadu,11,the nilgiris
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_NIL_EB.pdf,NIL_EB,33,tamil nadu,11,the nilgiris
~/iec/pc01/district_handbooks/,DH_33_2001_PER.pdf,PER,33,tamil nadu,16,perambalur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_PER_EB.pdf,PER_EB,33,tamil nadu,16,perambalur
~/iec/pc01/district_handbooks/,DH_33_2001_RAM.pdf,RAM,33,tamil nadu,27,ramanathapuram
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_RAM_EB.pdf,RAM_EB,33,tamil nadu,27,ramanathapuram
~/iec/pc01/district_handbooks/,DH_33_2001_SIV.pdf,SIV,33,tamil nadu,23,sivaganga
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_SIV_EB.pdf,SIV_EB,33,tamil nadu,23,sivaganga
~/iec/pc01/district_handbooks/,DH_33_2001_THA.pdf,THA,33,tamil nadu,21,thanjavur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_THA_EB.pdf,THA_EB,33,tamil nadu,21,thanjavur
~/iec/pc01/district_handbooks/,DH_33_2001_THE.pdf,THE,33,tamil nadu,25,theni
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_THE_EB.pdf,THE_EB,33,tamil nadu,25,theni
~/iec/pc01/district_handbooks/,DH_33_2001_THI.pdf,THI,33,tamil nadu,1,thiruvallur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_THI_EB.pdf,THI_EB,33,tamil nadu,1,thiruvallur
~/iec/pc01/district_handbooks/,DH_33_2001_THO.pdf,THO,33,tamil nadu,28,thoothukkudi
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_THO_EB.pdf,THO_EB,33,tamil nadu,28,thoothukkudi
~/iec/pc01/district_handbooks/,DH_33_2001_THR.pdf,THR,33,tamil nadu,20,thiruvarur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_THR_EB.pdf,THR_EB,33,tamil nadu,20,thiruvarur
~/iec/pc01/district_handbooks/,DH_33_2001_TIR.pdf,TIR,33,tamil nadu,6,tiruvannamalai
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_TIR_EB.pdf,TIR_EB,33,tamil nadu,6,tiruvannamalai
~/iec/pc01/district_handbooks/,DH_33_2001_TIV.pdf,TIV,33,tamil nadu,29,tirunelveli
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_TIV_EB.pdf,TIV_EB,33,tamil nadu,29,tirunelveli
~/iec/pc01/district_handbooks/,DH_33_2001_TRP.pdf,TRP,33,tamil nadu,15,tiruchirappalli
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_TRP_EB.pdf,TRP_EB,33,tamil nadu,15,tiruchirappalli
~/iec/pc01/district_handbooks/,DH_33_2001_VEL.pdf,VEL,33,tamil nadu,4,vellore
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_VEL_EB.pdf,VEL_EB,33,tamil nadu,4,vellore
~/iec/pc01/district_handbooks/,DH_33_2001_VIL.pdf,VIL,33,tamil nadu,7,viluppuram
~/iec/pc01/district_handbooks//eb_table_extracts,DH_33_2001_VIL_EB.pdf,VIL_EB,33,tamil nadu,7,viluppuram
~/iec/pc01/district_handbooks/,DH_34_2001_PUD.pdf,PUD,34,pondicherry,2,pondicherry
~/iec/pc01/district_handbooks/,DH_34_2001_PUD.pdf,PUD,34,pondicherry,1,yanam
~/iec/pc01/district_handbooks/,DH_34_2001_PUD.pdf,PUD,34,pondicherry,3,mahe
~/iec/pc01/district_handbooks/,DH_34_2001_PUD.pdf,PUD,34,pondicherry,4,karaikal
~/iec/pc01/district_handbooks//eb_table_extracts,DH_34_2001_PUD_EB.pdf,PUD_EB,34,pondicherry,2,pondicherry
~/iec/pc01/district_handbooks/,DH_35_2001_AND.pdf,AND,35,andaman nicobar islands,1,andamans
~/iec/pc01/district_handbooks//eb_table_extracts,DH_35_2001_AND_EB.pdf,AND_EB,35,andaman nicobar islands,1,andamans
~/iec/pc01/district_handbooks//eb_table_extracts,DH_35_2001_AND_EB.pdf,AND_EB,35,andaman nicobar islands,1,andamans
~/iec/pc01/district_handbooks/taha_2025_09_19,48295_2001_PUD.pdf,PUD,33,tamil nadu,22,pudukkottai
~/iec/pc01/district_handbooks/taha_2025_09_19,DH_09_2001_GHAB.pdf,GHAB,9,uttar pradesh,9,ghaziabad
~/iec/pc01/district_handbooks/taha_2025_09_19,DH_18_2001_KAG.pdf,KAG,18,assam,22,karimganj
~/iec/pc01/district_handbooks/taha_2025_09_19,DH_21_2001_KEN.pdf,KEND,21,orissa,10,kendrapara
~/iec/pc01/district_handbooks/taha_2025_09_19,DH_22_2001_RAI.pdf,RAI,22,chhattisgarh,4,raigarh
~/iec/pc01/district_handbooks/taha_2025_09_19,Idukki_2001.pdf,IDK,32,kerala,9,idukki
~/iec/pc01/district_handbooks/taha_2025_09_19,Kannur_2001.pdf,KAN,32,kerala,2,kannur
~/iec/pc01/district_handbooks/taha_2025_09_19,Kasaragod_2001.pdf,KAS,32,kerala,1,kasaragod
~/iec/pc01/district_handbooks/taha_2025_09_19,Wayanad_2001.pdf,WAY,32,kerala,3,wayanad
~/iec/pc01/district_handbooks/taha_2025_09_19,Kozhikode_2001.pdf,KOZ,32,kerala,4,kozhikode
~/iec/pc01/district_handbooks/taha_2025_09_19,Malappuram_2001.pdf,MALA,32,kerala,5,malappuram
~/iec/pc01/district_handbooks/taha_2025_09_19,Village & Townwise Primary Census Abstract- Ambala- Part XII-A & B-Series-7- Haryana.pdf,AMB,6,haryana,2,ambala
~/iec/pc01/district_handbooks/taha_2025_09_19,Village & Townwise Primary Census Abstract- Yamunanagar- Part XII A & B Series-7- Haryana.pdf,YAM,6,haryana,3,yamunanagar
~/iec/pc01/district_handbooks/taha_2025_09_19,Village and Towwise Primary Census Abstract Karnal Part XII- A & B Series-7 Haryana.pdf,KAR,6,haryana,6,karnal
~/iec/pc01/district_handbooks/taha_2025_09_19,Village & Townwise Primary Census Abstract- Panipat-Part XII A & B-Series-7- Haryana.pdf,PANI,6,haryana,7,panipat
~/iec/pc01/district_handbooks/taha_2025_09_19,Village and Townwise Primary Census Abstract Sonipat Part XII A & B Series-7 Haryana.pdf,SON,6,haryana,8,sonipat
~/iec/pc01/district_handbooks/taha_2025_09_19,Village and Towwise Primary Census Abstract Jind Part XII-A & B Series-7 Haryana.pdf,JIN,6,haryana,9,jind
~/iec/pc01/district_handbooks/taha_2025_09_19,Village & Townwise Primary Census Abstract- Fatehabad-Part XII- A & B- Series-7-Haryana (1).pdf,FATE,6,haryana,10,fatehabad
